created_at,id,lng,lat,topic,sentiment,stance,gender,temperature_avg,aggressiveness
2008-08-18 04:19:51+00:00,890736593,-75.10684,40.17428,Donald Trump versus Science,-0.065361632,denier,male,0.38642952,not aggressive
2008-08-18 04:52:47+00:00,890757077,-82.39401,34.85262,Seriousness of Gas Emissions,-0.257161323,neutral,male,-0.91488653,aggressive
2008-08-18 04:55:10+00:00,890758454,-75.10684,40.17428,Seriousness of Gas Emissions,-0.329123459,neutral,male,0.38642952,not aggressive
2008-08-18 05:09:11+00:00,890766395,,,Weather Extremes,-0.419015865,neutral,female,,aggressive
2008-08-18 05:29:00+00:00,890776073,,,Global stance,-0.442899987,neutral,male,,not aggressive
2008-08-18 05:29:03+00:00,890776113,,,Global stance,-0.104827404,neutral,male,,not aggressive
2008-08-18 05:39:23+00:00,890781697,-110.9748477,32.2228765,Seriousness of Gas Emissions,-0.508498506,neutral,male,-0.67812264,not aggressive
2008-08-18 05:49:08+00:00,890786733,-113.8181766,52.2697395,Weather Extremes,-0.463293514,believer,male,8.776026,aggressive
2008-08-18 06:13:20+00:00,890799263,,,Global stance,-0.453405678,believer,male,,not aggressive
2008-08-18 06:38:11+00:00,890811964,,,Global stance,-0.000210702,believer,female,,not aggressive
2008-08-18 06:45:56+00:00,890815750,,,Global stance,0.48394187,neutral,female,,not aggressive
2008-08-18 08:35:43+00:00,890868793,,,Global stance,0.013782978,neutral,male,,not aggressive
2008-08-18 09:43:07+00:00,890900701,,,Impact of Resource Overconsumption,0.430261251,neutral,female,,not aggressive
2008-08-18 10:00:06+00:00,890908780,-0.75583,52.04172,Weather Extremes,0.002117862,believer,male,-0.4464185,not aggressive
2008-08-18 10:19:54+00:00,890918367,-64.4700805,44.4642457,Seriousness of Gas Emissions,0.401885789,believer,female,0.6907309,not aggressive
2008-08-18 10:20:46+00:00,890918898,-64.4700805,44.4642457,Weather Extremes,-0.42431195,believer,female,0.6907309,not aggressive
2008-08-18 10:51:36+00:00,890934564,,,Global stance,0.614594897,believer,male,,not aggressive
2008-08-18 10:51:38+00:00,890934587,,,Global stance,0.510302893,believer,male,,not aggressive
2008-08-18 10:51:41+00:00,890934616,,,Seriousness of Gas Emissions,0.077129897,believer,male,,not aggressive
2008-08-18 10:56:17+00:00,890937078,,,Importance of Human Intervantion,-0.337845826,neutral,male,,not aggressive
2008-08-18 11:24:25+00:00,890952604,,,Ideological Positions on Global Warming,-0.01666749,believer,male,,not aggressive
2008-08-18 11:30:16+00:00,890955796,,,Global stance,-0.477636814,neutral,male,,not aggressive
2008-08-18 11:38:49+00:00,890960869,,,Weather Extremes,0.79850552,believer,male,,not aggressive
2008-08-18 11:40:09+00:00,890961619,,,Weather Extremes,-0.027965884,neutral,female,,aggressive
2008-08-18 12:59:59+00:00,891016941,,,Weather Extremes,-0.634837059,denier,male,,aggressive
2008-08-18 13:12:03+00:00,891026501,-73.9495823,40.6501038,Weather Extremes,-0.01394006,neutral,female,0.7966743,aggressive
2008-08-18 13:32:46+00:00,891044262,,,Importance of Human Intervantion,0.031929508,neutral,male,,not aggressive
2008-08-18 15:31:21+00:00,891156029,,,Importance of Human Intervantion,-0.475600124,believer,male,,aggressive
2008-08-18 15:39:21+00:00,891163741,-87.8212263,42.5846773,Weather Extremes,-0.544423648,denier,male,2.1038542,not aggressive
2008-08-18 15:42:34+00:00,891166781,-122.2708,37.80437,Donald Trump versus Science,-0.137977341,neutral,female,-1.6902896,not aggressive
2008-08-18 15:48:11+00:00,891172280,-2.18538,53.00415,Weather Extremes,-0.760049445,denier,male,-0.40902653,aggressive
2008-08-18 15:50:32+00:00,891174805,,,Importance of Human Intervantion,-0.12508765,believer,male,,not aggressive
2008-08-18 16:02:03+00:00,891186177,,,Global stance,0.410233589,believer,female,,aggressive
2008-08-18 16:24:35+00:00,891208257,,,Global stance,-0.400434331,believer,male,,not aggressive
2008-08-18 16:29:26+00:00,891212830,-111.84125,33.3061605,Impact of Resource Overconsumption,-0.169092947,denier,male,-0.29677013,not aggressive
2008-08-18 17:54:39+00:00,891293944,,,Importance of Human Intervantion,0.095465019,neutral,male,,not aggressive
2008-08-18 18:01:39+00:00,891300129,,,Ideological Positions on Global Warming,-0.283203577,believer,male,,not aggressive
2008-08-18 18:05:53+00:00,891304189,,,Global stance,-0.47623238,neutral,female,,not aggressive
2008-08-18 18:25:51+00:00,891322162,-89.4337288,40.0796606,Weather Extremes,-0.524225714,believer,male,-1.7231917,aggressive
2008-08-18 18:42:52+00:00,891336898,,,Weather Extremes,0.458482232,neutral,male,,aggressive
2008-08-18 18:46:44+00:00,891340268,77.23149,28.65195,Global stance,-0.092736359,believer,male,-0.77655184,aggressive
2008-08-18 18:53:51+00:00,891346776,,,Weather Extremes,-0.533230473,neutral,male,,aggressive
2008-08-18 18:58:15+00:00,891350612,-122.67621,45.52345,Global stance,0.743072687,believer,male,0.030537205,not aggressive
2008-08-18 19:32:20+00:00,891380261,-118.18923,33.76696,Donald Trump versus Science,0.69187786,neutral,female,-0.53596,not aggressive
2008-08-18 20:15:25+00:00,891412181,-92.4630182,44.0234387,Impact of Resource Overconsumption,-0.206095006,neutral,male,2.4153447,not aggressive
2008-08-18 20:32:47+00:00,891427818,,,Importance of Human Intervantion,0.316673577,believer,male,,not aggressive
2008-08-18 20:40:10+00:00,891434081,,,Impact of Resource Overconsumption,-0.195822445,neutral,male,,aggressive
2008-08-18 20:40:47+00:00,891434594,,,Importance of Human Intervantion,0.295360267,neutral,female,,not aggressive
2008-08-18 21:02:47+00:00,891453612,-0.5564726,51.3201891,Seriousness of Gas Emissions,-0.365207205,neutral,male,-0.4090832,aggressive
2008-08-18 21:23:08+00:00,891470811,,,Global stance,-0.483407721,believer,undefined,,not aggressive
2008-08-18 21:28:56+00:00,891475440,,,Global stance,-0.382080585,believer,male,,not aggressive
2008-08-18 21:30:13+00:00,891476581,,,Importance of Human Intervantion,-0.114140645,neutral,male,,not aggressive
2008-08-18 21:38:48+00:00,891483990,,,Importance of Human Intervantion,0.313689411,neutral,male,,not aggressive
2008-08-18 21:53:50+00:00,891496868,,,Global stance,-0.310930891,believer,male,,aggressive
2008-08-18 22:00:17+00:00,891502168,,,Global stance,-0.417920993,believer,female,,not aggressive
2008-08-18 22:10:46+00:00,891510546,-122.3558473,37.7884969,Donald Trump versus Science,-0.252248585,neutral,male,-1.6902896,aggressive
2008-08-18 22:16:17+00:00,891514740,-4.016107,5.320357,Importance of Human Intervantion,-0.436050759,believer,female,0.8086417,aggressive
2008-08-18 22:31:42+00:00,891527452,,,Importance of Human Intervantion,-0.347802088,believer,male,,not aggressive
2008-08-18 22:37:34+00:00,891532094,,,Importance of Human Intervantion,0.063414636,neutral,female,,not aggressive
2008-08-18 23:00:21+00:00,891550191,-79.66634,44.40011,Weather Extremes,0.371919785,believer,male,2.5425584,not aggressive
2008-08-18 23:19:56+00:00,891565252,-2.23333,53.45,Global stance,0.463531757,believer,female,-0.40902653,aggressive
2008-08-18 23:29:22+00:00,891572334,,,Global stance,-0.095067263,believer,male,,not aggressive
2008-08-18 23:45:21+00:00,891584027,-87.90647,43.0389,Ideological Positions on Global Warming,-0.527374442,believer,male,3.318672,not aggressive
2008-08-19 00:05:56+00:00,891599638,,,Global stance,0.342500021,neutral,male,,aggressive
2008-08-19 00:29:52+00:00,891617700,,,Global stance,0.302756906,neutral,male,,not aggressive
2008-08-19 00:33:58+00:00,891620943,-87.9959191,42.9405711,Weather Extremes,-0.223309177,neutral,male,0.98389614,not aggressive
2008-08-19 00:38:16+00:00,891624413,,,Importance of Human Intervantion,0.433808193,neutral,female,,not aggressive
2008-08-19 00:59:06+00:00,891640006,,,Ideological Positions on Global Warming,0.016885128,neutral,female,,not aggressive
2008-08-19 01:09:12+00:00,891647993,-71.0582912,42.3602534,Global stance,-0.362010402,believer,male,0.6528069,aggressive
2008-08-19 01:20:54+00:00,891657422,,,Importance of Human Intervantion,0.507745023,believer,male,,not aggressive
2008-08-19 01:23:32+00:00,891659536,-122.41942,37.77493,Importance of Human Intervantion,-0.331542765,believer,male,-1.2731059,not aggressive
2008-08-19 01:29:04+00:00,891663826,,,Importance of Human Intervantion,0.019143219,believer,male,,not aggressive
2008-08-19 01:53:49+00:00,891684205,,,Importance of Human Intervantion,0.444864541,neutral,male,,not aggressive
2008-08-19 02:20:07+00:00,891705300,-79.84963,43.25011,Weather Extremes,-0.571208582,denier,male,-2.4948173,not aggressive
2008-08-19 03:29:31+00:00,891759335,,,Importance of Human Intervantion,0.039686467,believer,male,,not aggressive
2008-08-19 03:29:35+00:00,891759387,,,Importance of Human Intervantion,-0.025325328,neutral,male,,not aggressive
2008-08-19 03:35:39+00:00,891764272,-118.242766,34.0536909,Weather Extremes,-0.240961346,denier,male,-2.2175088,aggressive
2008-08-19 03:50:35+00:00,891775483,,,Weather Extremes,0.704189035,believer,male,,not aggressive
2008-08-19 04:40:52+00:00,891810575,,,Weather Extremes,-0.088506281,neutral,male,,not aggressive
2008-08-19 05:16:49+00:00,891832658,,,Impact of Resource Overconsumption,0.116170518,neutral,female,,not aggressive
2008-08-19 05:21:19+00:00,891835388,,,Importance of Human Intervantion,0.00951179,believer,male,,aggressive
2008-08-19 05:24:28+00:00,891837007,-122.41942,37.77493,Importance of Human Intervantion,-0.350951666,believer,male,-1.2731059,not aggressive
2008-08-19 05:28:47+00:00,891839156,,,Importance of Human Intervantion,-0.030763605,believer,male,,not aggressive
2008-08-19 07:29:19+00:00,891902211,,,Importance of Human Intervantion,-0.368994084,believer,male,,not aggressive
2008-08-19 07:44:25+00:00,891910041,-108.2054451,36.7291152,Donald Trump versus Science,0.482760188,neutral,female,-0.6095081,not aggressive
2008-08-19 07:54:41+00:00,891915593,,,Weather Extremes,0.221925141,neutral,male,,aggressive
2008-08-19 08:11:04+00:00,891923631,,,Weather Extremes,-0.586993628,neutral,male,,not aggressive
2008-08-19 08:28:56+00:00,891932881,,,Importance of Human Intervantion,0.315051003,believer,male,,not aggressive
2008-08-19 08:31:35+00:00,891934247,,,Global stance,0.152125395,believer,male,,not aggressive
2008-08-19 08:44:20+00:00,891940739,,,Weather Extremes,0.525064763,neutral,male,,not aggressive
2008-08-19 09:29:10+00:00,891963392,,,Importance of Human Intervantion,0.235136467,neutral,male,,not aggressive
2008-08-19 09:38:32+00:00,891968130,151.20732,-33.86785,Importance of Human Intervantion,0.714350007,believer,female,-2.5830276,not aggressive
2008-08-19 09:43:17+00:00,891970247,151.20732,-33.86785,Politics,-0.287396673,neutral,female,-2.5830276,aggressive
2008-08-19 10:53:50+00:00,892007309,-122.67621,45.52345,Weather Extremes,-0.472115458,neutral,male,-1.0358598,not aggressive
2008-08-19 11:12:22+00:00,892017630,,,Global stance,0.489847541,believer,male,,not aggressive
2008-08-19 11:18:47+00:00,892021380,,,Global stance,0.72193827,believer,male,,not aggressive
2008-08-19 11:18:52+00:00,892021436,,,Global stance,0.95113748,believer,male,,not aggressive
2008-08-19 11:21:36+00:00,892023080,151.2164539,-33.8548157,Importance of Human Intervantion,0.112877394,neutral,female,-2.5830276,not aggressive
2008-08-19 11:24:19+00:00,892024584,151.2164539,-33.8548157,Global stance,0.716999695,believer,female,-2.5830276,not aggressive
2008-08-19 11:37:55+00:00,892032752,151.20732,-33.86785,Global stance,0.668851845,believer,female,-2.5830276,not aggressive
2008-08-19 11:57:04+00:00,892045143,-0.12574,51.50853,Weather Extremes,-0.548111606,neutral,male,-0.18099019,aggressive
2008-08-19 12:39:51+00:00,892072936,-123.11189,49.27676,Donald Trump versus Science,-0.758078848,neutral,male,-0.4887734,not aggressive
2008-08-19 13:09:13+00:00,892097993,,,Importance of Human Intervantion,0.023887112,believer,male,,not aggressive
2008-08-19 13:36:02+00:00,892122927,,,Donald Trump versus Science,0.781741919,neutral,undefined,,not aggressive
2008-08-19 14:25:43+00:00,892172849,-46.6333824,-23.5506507,Donald Trump versus Science,-0.456296632,denier,male,3.1525311,not aggressive
2008-08-19 14:25:48+00:00,892172951,-46.6333824,-23.5506507,Seriousness of Gas Emissions,-0.34164391,believer,male,3.1525311,not aggressive
2008-08-19 14:57:57+00:00,892209402,-123.2620435,44.5645659,Weather Extremes,0.770009983,neutral,female,-1.1811067,not aggressive
2008-08-19 15:06:14+00:00,892218359,,,Donald Trump versus Science,-0.27315459,denier,male,,aggressive
2008-08-19 15:21:47+00:00,892234933,,,Global stance,-0.419872716,neutral,male,,not aggressive
2008-08-19 15:35:55+00:00,892249732,-123.26204,44.56457,Weather Extremes,0.457771126,neutral,male,-1.1811067,not aggressive
2008-08-19 15:46:06+00:00,892260491,,,Weather Extremes,0.540286833,believer,female,,not aggressive
2008-08-19 15:58:57+00:00,892274508,-90.19789,38.62727,Weather Extremes,-0.400066974,neutral,male,-3.0679111,not aggressive
2008-08-19 16:10:09+00:00,892286495,,,Weather Extremes,-0.383119035,neutral,male,,aggressive
2008-08-19 16:10:39+00:00,892287019,-92.50044,34.75037,Weather Extremes,-0.456426818,neutral,male,-2.838833,not aggressive
2008-08-19 16:18:23+00:00,892294791,,,Weather Extremes,-0.321566339,neutral,female,,aggressive
2008-08-19 17:05:13+00:00,892343580,,,Weather Extremes,-0.459912795,neutral,undefined,,aggressive
2008-08-19 17:09:54+00:00,892348037,,,Weather Extremes,0.082271107,neutral,male,,aggressive
2008-08-19 17:50:50+00:00,892386295,-90.24111656,38.6529545,Global stance,0.27124349,neutral,male,-3.0679111,not aggressive
2008-08-19 19:02:49+00:00,892452875,,,Significance of Pollution Awareness Events,-0.236355586,believer,female,,not aggressive
2008-08-19 19:13:14+00:00,892462047,,,Global stance,0.482259511,believer,male,,not aggressive
2008-08-19 19:17:06+00:00,892465491,-81.97484,33.47097,Weather Extremes,-0.538037939,believer,male,-0.5594307,not aggressive
2008-08-19 19:32:15+00:00,892479628,,,Importance of Human Intervantion,-0.490020797,neutral,male,,not aggressive
2008-08-19 19:52:06+00:00,892496979,-117.82311,33.66946,Impact of Resource Overconsumption,0.668677556,neutral,male,-1.2182003,not aggressive
2008-08-19 19:58:27+00:00,892502774,-75.85347,38.08007,Weather Extremes,0.650574736,denier,male,1.8566942,not aggressive
2008-08-19 20:20:08+00:00,892522087,-110.9748477,32.2228765,Global stance,-0.036502898,neutral,male,-0.39197132,not aggressive
2008-08-19 20:23:01+00:00,892524665,,,Global stance,0.514343099,believer,male,,not aggressive
2008-08-19 20:26:44+00:00,892527909,,,Politics,-0.584033795,neutral,male,,not aggressive
2008-08-19 20:31:05+00:00,892531686,,,Importance of Human Intervantion,0.017189209,believer,male,,not aggressive
2008-08-19 20:44:34+00:00,892543292,,,Weather Extremes,-0.435988771,neutral,male,,aggressive
2008-08-19 21:00:01+00:00,892557345,,,Impact of Resource Overconsumption,-0.525008604,denier,male,,aggressive
2008-08-19 21:19:17+00:00,892574247,,,Weather Extremes,-0.351798835,neutral,female,,not aggressive
2008-08-19 21:30:49+00:00,892584259,,,Global stance,-0.40617561,neutral,male,,not aggressive
2008-08-19 22:31:20+00:00,892633748,,,Politics,-0.361140623,believer,male,,aggressive
2008-08-19 22:34:53+00:00,892636708,,,Global stance,-0.503786832,denier,male,,not aggressive
2008-08-19 22:54:40+00:00,892653547,-118.242766,34.0536909,Impact of Resource Overconsumption,0.631253783,neutral,male,-2.2175088,not aggressive
2008-08-19 23:30:31+00:00,892681932,,,Global stance,-0.466857642,believer,male,,not aggressive
2008-08-19 23:30:32+00:00,892681907,,,Importance of Human Intervantion,-0.40847497,denier,male,,not aggressive
2008-08-20 00:17:19+00:00,892717677,,,Weather Extremes,-0.268589279,neutral,male,,not aggressive
2008-08-20 02:03:57+00:00,892801721,,,Global stance,-0.491650328,believer,male,,not aggressive
2008-08-20 02:30:37+00:00,892823758,,,Weather Extremes,-0.661567141,neutral,male,,aggressive
2008-08-20 02:57:28+00:00,892845294,,,Weather Extremes,0.03043427,neutral,male,,not aggressive
2008-08-20 03:50:03+00:00,892885976,,,Importance of Human Intervantion,0.228143149,believer,male,,not aggressive
2008-08-20 03:54:16+00:00,892889165,-122.41942,37.77493,Donald Trump versus Science,0.256663664,neutral,male,-0.024611494,not aggressive
2008-08-20 04:42:09+00:00,892922624,,,Importance of Human Intervantion,-0.252996987,believer,male,,not aggressive
2008-08-20 04:49:35+00:00,892927300,-82.35919331,36.29885175,Donald Trump versus Science,-0.391803864,neutral,male,0.4410416,not aggressive
2008-08-20 05:14:46+00:00,892942823,-1.7116357,53.7996817,Importance of Human Intervantion,0.681468044,believer,male,0.38096815,not aggressive
2008-08-20 05:27:24+00:00,892950252,,,Global stance,-0.061541802,neutral,female,,aggressive
2008-08-20 05:28:17+00:00,892950703,,,Importance of Human Intervantion,-0.332578025,neutral,male,,not aggressive
2008-08-20 05:54:55+00:00,892965302,,,Weather Extremes,-0.470416813,neutral,male,,not aggressive
2008-08-20 07:39:52+00:00,893022460,151.25592,-33.9193,Importance of Human Intervantion,0.611792926,believer,male,-1.04977,not aggressive
2008-08-20 07:49:57+00:00,893027692,-8.26333,51.90833,Weather Extremes,0.063701313,neutral,male,-0.4099952,not aggressive
2008-08-20 09:28:53+00:00,893078124,,,Global stance,0.628833104,believer,male,,not aggressive
2008-08-20 10:50:20+00:00,893119582,,,Global stance,0.123414354,believer,male,,not aggressive
2008-08-20 11:10:07+00:00,893130667,,,Importance of Human Intervantion,-0.426187821,believer,male,,not aggressive
2008-08-20 11:10:19+00:00,893130769,-0.1276474,51.5073219,Importance of Human Intervantion,-0.426187821,believer,male,-0.060893845,not aggressive
2008-08-20 11:10:42+00:00,893130988,-0.1276474,51.5073219,Importance of Human Intervantion,-0.425303706,believer,male,-0.060893845,not aggressive
2008-08-20 11:12:30+00:00,893131839,,,Importance of Human Intervantion,0.669431706,believer,male,,aggressive
2008-08-20 11:16:00+00:00,893133673,,,Weather Extremes,0.734075313,neutral,female,,not aggressive
2008-08-20 11:19:11+00:00,893135575,,,Importance of Human Intervantion,-0.42917981,believer,male,,not aggressive
2008-08-20 11:30:09+00:00,893142026,,,Importance of Human Intervantion,-0.35320412,believer,female,,not aggressive
2008-08-20 11:45:35+00:00,893151476,151.396,-33.42,Global stance,-0.44408199,neutral,male,-1.04977,aggressive
2008-08-20 12:33:28+00:00,893187537,,,Global stance,0.483484507,believer,male,,aggressive
2008-08-20 12:53:18+00:00,893203712,,,Donald Trump versus Science,-0.581427043,believer,male,,aggressive
2008-08-20 12:53:21+00:00,893203728,,,Impact of Resource Overconsumption,-0.481767178,believer,male,,not aggressive
2008-08-20 12:57:54+00:00,893207624,-135.054932,60.721571,Global stance,-0.006309607,neutral,male,0.9339419,not aggressive
2008-08-20 14:08:23+00:00,893274135,13.3888599,52.5170365,Significance of Pollution Awareness Events,-0.432986457,neutral,male,1.078036,aggressive
2008-08-20 14:31:59+00:00,893299217,,,Weather Extremes,0.501086783,neutral,female,,not aggressive
2008-08-20 15:24:59+00:00,893356491,-83.0007065,39.9622601,Weather Extremes,0.529467132,neutral,female,-0.015783025,aggressive
2008-08-20 16:13:43+00:00,893407683,,,Significance of Pollution Awareness Events,-0.419453453,neutral,male,,not aggressive
2008-08-20 16:16:47+00:00,893410811,,,Weather Extremes,0.002452147,neutral,male,,not aggressive
2008-08-20 16:39:03+00:00,893434304,,,Global stance,0.096436726,believer,male,,not aggressive
2008-08-20 16:42:53+00:00,893438285,-122.41942,37.77493,Seriousness of Gas Emissions,-0.237688764,neutral,male,-0.024611494,not aggressive
2008-08-20 16:43:10+00:00,893438553,,,Weather Extremes,-0.509950465,neutral,male,,not aggressive
2008-08-20 16:55:40+00:00,893452174,,,Global stance,0.468679415,believer,male,,not aggressive
2008-08-20 17:00:48+00:00,893457919,,,Global stance,0.380704735,believer,male,,aggressive
2008-08-20 17:08:20+00:00,893465611,,,Global stance,0.470264004,believer,male,,not aggressive
2008-08-20 17:27:09+00:00,893484406,,,Donald Trump versus Science,-0.471324222,neutral,male,,not aggressive
2008-08-20 17:34:23+00:00,893491554,-118.242766,34.0536909,Global stance,0.669552323,believer,female,-2.0361183,not aggressive
2008-08-20 17:48:36+00:00,893505617,-122.6741949,45.5202471,Global stance,0.635824998,believer,male,-1.9523963,aggressive
2008-08-20 17:58:45+00:00,893515873,,,Weather Extremes,0.244748843,believer,male,,not aggressive
2008-08-20 18:52:49+00:00,893566934,5.12222,52.09083,Weather Extremes,-0.601474674,neutral,male,0.13826647,not aggressive
2008-08-20 18:57:07+00:00,893571019,,,Weather Extremes,0.202342159,believer,male,,not aggressive
2008-08-20 19:39:19+00:00,893609236,5.12222,52.09083,Importance of Human Intervantion,-0.141284617,believer,male,0.13826647,not aggressive
2008-08-20 20:36:58+00:00,893662295,,,Global stance,0.033849806,believer,female,,not aggressive
2008-08-20 21:20:15+00:00,893701823,,,Significance of Pollution Awareness Events,0.097283699,believer,male,,aggressive
2008-08-20 21:31:15+00:00,893711779,,,Weather Extremes,-0.308425335,believer,male,,aggressive
2008-08-20 21:37:05+00:00,893716979,,,Global stance,-0.053982466,believer,male,,not aggressive
2008-08-20 21:37:06+00:00,893717026,,,Global stance,-0.162455595,believer,male,,aggressive
2008-08-20 21:43:43+00:00,893722796,,,Global stance,-0.38924779,believer,male,,not aggressive
2008-08-20 21:49:31+00:00,893727999,,,Global stance,0.458632171,believer,male,,not aggressive
2008-08-20 22:03:53+00:00,893740452,,,Global stance,0.455670863,neutral,male,,aggressive
2008-08-20 22:20:42+00:00,893754666,,,Weather Extremes,-0.331221456,believer,male,,not aggressive
2008-08-20 23:21:09+00:00,893802914,,,Weather Extremes,-0.556749094,neutral,male,,aggressive
2008-08-20 23:28:14+00:00,893808403,,,Global stance,0.70577624,believer,female,,not aggressive
2008-08-21 00:08:05+00:00,893838613,,,Donald Trump versus Science,-0.441480261,denier,male,,not aggressive
2008-08-21 00:17:17+00:00,893845661,,,Politics,-0.630557006,neutral,male,,not aggressive
2008-08-21 00:23:50+00:00,893850826,,,Importance of Human Intervantion,0.530980304,neutral,male,,not aggressive
2008-08-21 00:35:17+00:00,893859324,,,Global stance,0.032800674,neutral,male,,not aggressive
2008-08-21 00:37:45+00:00,893861237,,,Importance of Human Intervantion,0.531636149,neutral,male,,not aggressive
2008-08-21 00:38:51+00:00,893862070,,,Global stance,-0.099250019,neutral,male,,not aggressive
2008-08-21 00:38:53+00:00,893862096,,,Importance of Human Intervantion,-0.202886581,neutral,male,,not aggressive
2008-08-21 01:32:35+00:00,893905170,-86.0086,40.04559,Weather Extremes,-0.391625982,believer,male,0.73597795,not aggressive
2008-08-21 01:35:50+00:00,893907752,,,Global stance,0.041733713,believer,male,,not aggressive
2008-08-21 01:57:22+00:00,893924886,151.20732,-33.86785,Global stance,0.622646045,neutral,male,-0.2047117,aggressive
2008-08-21 02:04:26+00:00,893930825,,,Donald Trump versus Science,-0.100317303,neutral,male,,aggressive
2008-08-21 03:34:58+00:00,894004508,,,Politics,-0.157415255,believer,female,,aggressive
2008-08-21 03:38:06+00:00,894006954,,,Politics,-0.367905561,believer,male,,not aggressive
2008-08-21 04:25:33+00:00,894041666,-94.5781416,39.100105,Politics,0.615538147,neutral,male,-1.7175301,not aggressive
2008-08-21 04:59:46+00:00,894063946,,,Weather Extremes,-0.488999948,denier,female,,aggressive
2008-08-21 06:30:16+00:00,894115406,-1.09125,50.79899,Importance of Human Intervantion,0.242447152,believer,male,0.1357263,not aggressive
2008-08-21 07:19:15+00:00,894140485,-2.23333,53.45,Global stance,-0.020701139,believer,female,0.42786485,aggressive
2008-08-21 07:30:53+00:00,894146478,,,Importance of Human Intervantion,-0.018706664,neutral,male,,not aggressive
2008-08-21 07:34:50+00:00,894148487,,,Global stance,0.399965093,believer,male,,not aggressive
2008-08-21 08:22:47+00:00,894172376,,,Global stance,0.017925829,neutral,male,,not aggressive
2008-08-21 08:37:14+00:00,894179438,,,Global stance,-0.336486772,neutral,male,,not aggressive
2008-08-21 10:24:36+00:00,894235950,,,Weather Extremes,0.119649608,denier,female,,not aggressive
2008-08-21 10:46:19+00:00,894247519,,,Donald Trump versus Science,-0.324570328,denier,male,,not aggressive
2008-08-21 11:06:29+00:00,894259361,,,Global stance,0.388106406,believer,male,,not aggressive
2008-08-21 11:20:11+00:00,894267355,,,Global stance,-0.032598514,believer,female,,not aggressive
2008-08-21 11:26:50+00:00,894271747,,,Importance of Human Intervantion,0.020465667,believer,male,,not aggressive
2008-08-21 11:51:23+00:00,894287317,,,Politics,-0.282257987,believer,male,,aggressive
2008-08-21 12:00:50+00:00,894293991,,,Global stance,-0.488030314,believer,male,,not aggressive
2008-08-21 12:26:12+00:00,894312775,-71.41283,41.82399,Politics,0.366383955,neutral,female,-2.871901,not aggressive
2008-08-21 12:34:54+00:00,894319962,,,Weather Extremes,0.087459186,believer,female,,not aggressive
2008-08-21 12:38:22+00:00,894322924,,,Weather Extremes,0.054845394,neutral,male,,not aggressive
2008-08-21 12:45:40+00:00,894329285,,,Politics,0.00162062,neutral,male,,not aggressive
2008-08-21 12:53:37+00:00,894337065,-84.3902644,33.7489924,Global stance,0.206652893,believer,male,0.58412194,not aggressive
2008-08-21 13:05:09+00:00,894347753,,,Importance of Human Intervantion,0.022255391,believer,male,,not aggressive
2008-08-21 13:05:43+00:00,894348314,,,Undefined / One Word Hashtags,-0.189938794,believer,male,,not aggressive
2008-08-21 13:10:12+00:00,894352579,-83.56184,35.86815,Weather Extremes,-0.130711761,neutral,male,1.2541369,aggressive
2008-08-21 13:21:23+00:00,894363084,-2.23333,53.45,Importance of Human Intervantion,0.016041189,believer,female,0.42786485,not aggressive
2008-08-21 13:27:34+00:00,894368852,,,Global stance,0.200325043,believer,male,,not aggressive
2008-08-21 13:37:03+00:00,894377454,,,Undefined / One Word Hashtags,-0.491318355,believer,male,,not aggressive
2008-08-21 13:40:01+00:00,894380184,,,Weather Extremes,-0.361537659,believer,male,,not aggressive
2008-08-21 13:59:38+00:00,894399339,,,Importance of Human Intervantion,0.386008298,believer,male,,not aggressive
2008-08-21 14:05:12+00:00,894405072,,,Importance of Human Intervantion,0.293343007,believer,male,,aggressive
2008-08-21 14:19:31+00:00,894419536,,,Importance of Human Intervantion,0.46888731,believer,male,,not aggressive
2008-08-21 14:20:37+00:00,894420748,-2.2451148,53.4794892,Importance of Human Intervantion,0.408231234,believer,female,0.42786485,aggressive
2008-08-21 14:25:01+00:00,894425370,,,Donald Trump versus Science,-0.062245007,neutral,male,,not aggressive
2008-08-21 14:42:10+00:00,894442925,-96.70033,43.54997,Seriousness of Gas Emissions,0.037937208,believer,male,0.47984517,not aggressive
2008-08-21 15:44:50+00:00,894508948,,,Weather Extremes,0.178291557,neutral,male,,not aggressive
2008-08-21 15:53:10+00:00,894518386,-5.97317,37.38283,Importance of Human Intervantion,-0.440296375,believer,male,0.20465463,aggressive
2008-08-21 16:33:39+00:00,894561450,,,Importance of Human Intervantion,-0.007250562,neutral,male,,not aggressive
2008-08-21 16:33:41+00:00,894561521,,,Global stance,-0.006097734,neutral,male,,not aggressive
2008-08-21 17:25:26+00:00,894614452,,,Weather Extremes,0.313195328,believer,male,,not aggressive
2008-08-21 17:27:52+00:00,894616660,-2.3701201,53.7527983,Donald Trump versus Science,-0.33967838,believer,male,0.42786485,not aggressive
2008-08-21 17:32:32+00:00,894621095,,,Importance of Human Intervantion,-0.445241556,neutral,male,,not aggressive
2008-08-21 17:54:47+00:00,894642434,-71.4128343,41.8239891,Politics,0.108565208,believer,female,-2.871901,aggressive
2008-08-21 18:27:27+00:00,894673468,,,Weather Extremes,0.392566249,neutral,male,,not aggressive
2008-08-21 18:45:18+00:00,894689695,-122.42349,37.77239,Weather Extremes,-0.273384908,believer,male,0.8968345,aggressive
2008-08-21 18:48:05+00:00,894692317,,,Impact of Resource Overconsumption,-0.492101561,believer,female,,aggressive
